recording,species,start_time,end_time
418650,SWTH,33.63,35.13
418650,SWTH,37.63,39.19
418650,SWTH,41.89,43.53
418650,SWTH,46.24,47.95
418650,SWTH,51.43,52.74
418650,SWTH,57.39,58.94
418664,SWTH,8.56,10.21
418664,SWTH,13.49,15.28
418664,SWTH,17.95,19.7
418664,SWTH,23.71,25.01
418664,SWTH,28.49,30.15
418664,SWTH,34.2,35.76
418664,SWTH,40.96,42.71
418664,SWTH,46.91,48.5
418664,SWTH,52.33,54.04
418664,SWTH,57.08,58.79
418677,SWTH,1.58,3.34
418677,SWTH,6.78,8.72
418677,SWTH,12.08,14.02
418677,SWTH,23.5,25.48
418677,SWTH,29.66,31.55
418677,SWTH,37.95,40.06
418677,SWTH,53.26,55
418678,SWTH,4.8,6.73
418678,SWTH,15.24,17.03
418678,SWTH,25.1,26.63
418678,SWTH,34.83,36.51
418678,SWTH,46.59,48.25
418678,SWTH,57.46,59.17
418684,SWTH,0.15,1.58
418684,SWTH,8.98,10.01
418684,SWTH,22.78,23.98
418684,SWTH,26.89,28.22
418684,SWTH,39.78,41.11
418684,SWTH,49.45,50.63
418697,SWTH,0.08,1.41
418697,SWTH,8.18,9.59
418697,SWTH,14.89,16.28
418697,SWTH,22.09,23.5
418697,SWTH,28.96,30.21
418697,SWTH,36.06,37.67
418697,SWTH,42.29,43.74
418697,SWTH,48.81,50.17
418697,SWTH,54.73,56.33
418711,SWTH,8.39,9.83
418711,SWTH,18.13,19.31
418711,SWTH,37.88,39.24
418717,SWTH,12.5,14.01
418717,SWTH,26.58,28.09
418717,SWTH,34.78,36.04
418717,SWTH,48.69,49.98
418724,SWTH,1.06,2.76
418724,SWTH,2.86,4.21
418724,SWTH,7.91,9.29
418724,SWTH,11.75,13.5
418724,SWTH,34.28,35.47
418724,SWTH,42.31,44.05
418724,SWTH,47.44,48.87
418724,SWTH,53.71,55.26
418741,SWTH,0.56,1.72
418741,SWTH,6.23,7.57
418741,SWTH,12,12.98
418741,SWTH,17.64,18.6
418741,SWTH,22.48,23.88
418741,SWTH,27.71,28.87
418741,SWTH,33.11,34.39
418741,SWTH,38.64,39.95
418741,SWTH,44.48,45.62
418741,SWTH,51.09,52.14
418741,SWTH,57.36,58.67
418751,SWTH,6.69,7.98
418751,SWTH,21.46,22.76
418751,SWTH,36.09,37.19
418787,SWTH,2.98,4.63
418787,SWTH,30.28,31.87
418787,SWTH,36.16,37.84
418787,SWTH,42.39,44.07
418787,SWTH,48.93,50.68
418787,SWTH,55.89,57.2
418788,SWTH,8.08,9.36
418788,SWTH,18.71,20.06
418788,SWTH,37.28,38.68
418788,SWTH,45.63,47.14
418813,SWTH,4.34,5.45
418813,SWTH,13.25,14.63
418813,SWTH,21.94,23.09
418813,SWTH,31.1,32.23
418813,SWTH,45.91,47.1
418813,SWTH,52.88,54.07
418816,SWTH,2.06,3.25
418816,SWTH,5.49,8.03
418816,SWTH,11.61,12.91
418816,SWTH,16.04,17.89
418816,SWTH,26.1,28.18
418816,SWTH,32.44,34.68
418816,SWTH,36.54,37.92
418816,SWTH,43.74,45.68
418816,SWTH,50.16,52.3
418820,SWTH,2.13,3.52
418820,SWTH,8.6,9.9
418820,SWTH,14.79,15.73
418820,SWTH,20.26,21.49
418820,SWTH,24.7,25.98
418820,SWTH,30.05,31.28
418820,SWTH,35.28,36.66
418820,SWTH,40.23,41.79
418820,SWTH,46.15,47.25
418820,SWTH,51.51,52.77
418820,SWTH,56.74,58.17
418848,SWTH,1.7,3.03
418848,SWTH,18,19.43
418848,SWTH,27.04,28.5
418848,SWTH,34.15,35.26
418848,SWTH,41.2,42.58
418848,SWTH,50.71,52.07
418850,SWTH,5.08,6.57
418850,SWTH,9.4,10.93
418850,SWTH,12.9,14.55
418850,SWTH,18.96,20.62
418850,SWTH,24.45,26.16
418850,SWTH,29.78,31.38
418850,SWTH,36.33,37.59
418850,SWTH,42.48,44.08
418850,SWTH,50.68,52.46
418860,SWTH,2.81,4.67
418860,SWTH,15.01,16.75
418860,SWTH,21.31,23.04
418860,SWTH,33.09,35.22
418860,SWTH,40.6,42.66
418860,SWTH,48.48,50.58
418860,SWTH,54.5,56.29
418869,SWTH,5.78,7.01
418869,SWTH,12.28,13.32
418869,SWTH,19.98,21.29
418869,SWTH,28.59,29.95
418869,SWTH,35.6,36.93
418869,SWTH,42.04,43.48
418869,SWTH,51.08,52.16
418869,SWTH,57.6,59.01
418870,SWTH,0.83,1.86
418870,SWTH,4.73,5.83
418870,SWTH,7.01,8.35
418870,SWTH,20.04,21.24
418870,SWTH,22.99,24.25
418870,SWTH,27.54,29.08
418870,SWTH,36.81,37.62
418870,SWTH,53.39,54.83
418894,SWTH,4.53,6.23
418894,SWTH,12.38,14.06
418894,SWTH,19.38,20.69
418894,SWTH,26.43,27.92
418894,SWTH,35.34,36.98
418894,SWTH,43.3,44.99
418894,SWTH,50.98,52.66
418894,SWTH,58.21,59.95
418898,SWTH,4.75,6.26
418898,SWTH,12.28,13.67
418898,SWTH,20.46,21.76
418898,SWTH,26.54,28.19
418898,SWTH,33.8,35.44
418898,SWTH,41.73,43.06
418898,SWTH,48.31,50
418898,SWTH,56.95,58.6
418902,SWTH,4.83,6.24
418902,SWTH,10.86,11.97
418902,SWTH,16.44,17.89
418902,SWTH,21.1,22.39
418902,SWTH,24.48,25.72
418902,SWTH,26.61,27.76
418902,SWTH,31.2,32.55
418902,SWTH,32.64,34.02
418902,SWTH,35.96,37.27
418902,SWTH,40.08,41.28
418902,SWTH,41.41,42.46
418902,SWTH,44.91,46.31
418902,SWTH,49.18,50.61
418902,SWTH,52.33,53.41
418902,SWTH,54.53,55.82
418905,SWTH,1.18,2.13
418905,SWTH,6.63,7.44
418905,SWTH,10.86,11.95
418905,SWTH,26.61,27.69
418905,SWTH,38.71,39.52
418907,SWTH,2.96,4.21
418907,SWTH,8.64,9.97
418907,SWTH,13.7,15.08
418907,SWTH,18.7,20.14
418907,SWTH,23.55,24.95
418907,SWTH,28.63,30.03
418907,SWTH,35.09,36.49
418907,SWTH,39.63,41.07
418907,SWTH,44.4,45.53
418907,SWTH,49.53,50.87
418907,SWTH,55.5,56.71
418920,SWTH,0.76,1.96
418920,SWTH,7.09,8
418920,SWTH,12.31,13.31
418920,SWTH,18.65,19.59
418920,SWTH,24.25,25.46
418920,SWTH,31.54,32.5
418920,SWTH,37.1,38.29
418920,SWTH,43.66,44.65
418920,SWTH,50.65,51.88
418920,SWTH,56.55,57.39
418959,SWTH,14.31,15.75
418959,SWTH,22.85,24.18
418959,SWTH,32.95,34.33
418959,SWTH,41.8,43.11
418959,SWTH,57.83,59.12
418971,SWTH,5.64,6.85
418971,SWTH,12.21,13.34
418971,SWTH,18.31,19.52
418971,SWTH,25.7,27.28
418971,SWTH,31.69,33.19
418971,SWTH,38.36,39.77
418971,SWTH,44.3,46
418971,SWTH,50.79,52.02
418971,SWTH,56.61,57.94
418974,SWTH,0.06,1.65
418974,SWTH,7.8,9.24
418974,SWTH,14.61,15.99
418974,SWTH,20.9,22.33
418974,SWTH,28.55,29.96
418974,SWTH,36.15,37.35
418974,SWTH,43.48,44.74
418999,SWTH,3.75,5.16
418999,SWTH,11.39,13.02
418999,SWTH,19.74,21.18
418999,SWTH,26.79,28.03
418999,SWTH,33.38,34.68
418999,SWTH,40.51,41.79
418999,SWTH,49.59,50.83
418999,SWTH,55.79,57.19
419000,SWTH,4.63,5.84
419000,SWTH,12.44,13.3
419000,SWTH,19.68,20.89
419000,SWTH,26.84,27.78
419000,SWTH,33.29,34.53
419000,SWTH,42.85,43.91
419000,SWTH,50.15,51.19
419000,SWTH,57.25,58.29
419003,SWTH,5.05,6.55
419003,SWTH,14.26,15.57
419003,SWTH,21.71,22.92
419003,SWTH,29.81,31.36
419003,SWTH,37.36,38.8
419003,SWTH,45.16,46.31
419003,SWTH,54.13,55.37
419005,SWTH,8.64,11.14
419005,SWTH,20.43,23.09
419005,SWTH,28.91,31.99
419005,SWTH,37.31,39.75
419005,SWTH,48.46,50.79
419005,SWTH,56.76,59.21
419035,SWTH,2.29,3.79
419035,SWTH,7.64,9.13
419035,SWTH,14.71,15.94
419035,SWTH,23.8,25.29
419035,SWTH,31.21,32.62
419035,SWTH,36.84,38.55
419035,SWTH,43.48,45.04
419035,SWTH,50.06,51.77
419035,SWTH,56.19,57.88
419050,SWTH,3.55,5.16
419050,SWTH,14.18,15.31
419050,SWTH,25.89,27.2
419050,SWTH,34.25,35.64
419050,SWTH,41.06,42.35
419050,SWTH,54.1,55.41
419081,SWTH,3.54,4.78
419081,SWTH,8.99,10.3
419081,SWTH,14.28,15.43
419081,SWTH,24.98,26.13
419081,SWTH,31.16,32.26
419081,SWTH,36.21,37.92
419081,SWTH,41.26,42.66
419081,SWTH,47.33,48.68
419081,SWTH,52.83,54.26
419081,SWTH,57.66,59.12
419085,SWTH,5.14,6.32
419085,SWTH,14.76,16.07
419085,SWTH,21.91,23.19
419085,SWTH,30.19,31.43
419085,SWTH,40.69,41.9
419085,SWTH,49.23,50.19
419107,SWTH,6.03,7.98
419107,SWTH,14.28,15.96
419107,SWTH,20.19,21.43
419107,SWTH,25.78,27.58
419107,SWTH,32.94,34.44
419107,SWTH,41.04,42.65
419107,SWTH,48.28,50.32
419107,SWTH,55.74,57.53
419109,SWTH,6.49,8.34
419109,SWTH,14.44,16.4
419109,SWTH,20.73,22.71
419109,SWTH,26.93,28.87
419109,SWTH,33.94,35.87
419109,SWTH,40.05,41.91
419109,SWTH,46.2,48.11
419109,SWTH,52.04,53.68
419109,SWTH,58.55,59.99
419113,SWTH,3,4.43
419113,SWTH,10.2,11.65
419113,SWTH,17.14,18.79
419113,SWTH,24.73,26.34
419113,SWTH,31.85,33.58
419113,SWTH,39.19,40.65
419113,SWTH,53.03,54.93
